ProbeID,Lower_bound,Upper_bound,Phase_class,P_value
1432156_a_at,0,20,20,0.034
1432158_a_at,8,8,2,0.464
1432159_a_at,16,20,20,0.373
1432160_at,16,16,4,0.836
1432164_a_at,4,4,1,0.417
1432167_at,0,20,20,0.263
1432174_a_at,4,4,1,0.084
1432176_a_at,4,8,20,0.328
1432177_a_at,0,0,0,0.093
1432179_x_at,4,8,20,0.12
1432181_s_at,0,0,0,0.258
1432187_at,12,16,20,0.554
1432188_s_at,8,8,2,0.024
1432189_a_at,4,4,1,0.429
1432190_at,16,16,4,0.106
1432195_s_at,8,8,2,0.397
1432207_a_at,0,20,20,0.403
1432211_a_at,4,8,20,0.099
1432227_at,0,20,20,0.392
1432235_at,20,20,5,0.271
1432236_a_at,0,12,20,0.385
1432249_a_at,0,0,0,0.367
1432255_at,4,8,20,0.303
1432263_a_at,12,16,20,0.32
1432264_x_at,8,12,20,0.127
1432269_a_at,12,20,20,0.591
1432270_a_at,4,8,20,0.344
1432271_a_at,8,8,2,0.096
1432272_a_at,8,8,2,0.054
1432273_a_at,0,0,0,0.787
1432275_at,8,12,20,0.642
1432281_a_at,4,4,1,0.27
1432282_a_at,0,20,20,0.187
1432287_a_at,0,0,0,0.346
1432295_a_at,16,20,20,0.638
1432296_a_at,8,16,20,0.273
1432301_a_at,16,16,4,0.429
1432312_a_at,4,4,1,0.166
1432322_at,16,20,20,0.683
1432329_a_at,16,16,4,0.232
1432331_a_at,16,16,4,0.262
1432332_a_at,8,12,20,0.064
1432344_a_at,12,16,20,0.737
1432346_a_at,0,0,0,0.47
1432349_a_at,8,12,20,0.663
1432350_at,16,16,4,0.173
1432360_a_at,4,12,20,0.559
1432367_a_at,16,20,20,0.472
1432372_a_at,12,12,3,0.06
1432377_x_at,4,4,1,0.1
1432381_a_at,16,16,4,0.288
1432384_a_at,8,8,2,0.711
1432385_a_at,16,20,20,0.539
1432392_at,4,4,1,0.407
1432394_a_at,4,8,20,0.516
1432399_a_at,8,8,2,0.442
1432400_at,16,16,4,0.866
1432405_a_at,0,4,20,0.862
1432408_a_at,4,4,1,0.337
1432410_a_at,16,20,20,0.53
1432411_a_at,8,12,20,0.703
1432414_at,20,20,5,0.358
1432415_at,0,20,20,0.855
1432416_a_at,8,8,2,0.006
1432417_a_at,0,20,20,0.869
1432418_a_at,20,20,5,0.57
1432419_a_at,8,8,2,0.13
1432426_a_at,0,0,0,0.579
1432430_a_at,20,20,5,0.434
1432431_s_at,0,20,20,0.459
1432432_a_at,0,20,20,0.468
1432435_s_at,8,8,2,0.421
1432436_a_at,16,20,20,0.372
1432444_a_at,8,8,2,0.164
1432453_a_at,4,4,1,0.306
1432459_a_at,20,20,5,0.661
1432462_a_at,0,4,20,0.486
1432466_a_at,16,16,4,0.6
1432474_a_at,4,4,1,0.164
1432478_a_at,8,8,2,0.238
1432479_at,0,0,0,0.136
1432480_a_at,16,20,20,0.276
1432486_a_at,12,12,3,0.858
1432488_a_at,0,0,0,0.202
1432490_a_at,8,12,20,0.504
1432491_at,0,4,20,0.333
1432492_a_at,16,20,20,0.629
1432499_a_at,0,0,0,0.399
1432503_a_at,0,20,20,0.76
1432517_a_at,16,16,4,0.007
1432526_a_at,0,0,0,0.408
1432533_a_at,12,16,20,0.601
1432538_a_at,0,20,20,0.614
1432539_a_at,4,8,20,0.151
1432543_a_at,12,12,3,0.031
1432558_a_at,8,12,20,0.678
1432622_a_at,16,16,4,0.366
1432623_at,16,20,20,0.586
1432628_at,16,20,20,0.645
1432634_at,16,20,20,0.046
1432635_a_at,12,16,20,0.735
1432646_a_at,0,0,0,0.053
1432647_at,4,4,1,0.484
1432657_at,4,16,20,0.775
1432675_at,0,0,0,0.333
1432763_at,20,20,5,0.296
1432820_at,12,16,20,0.547
1432821_at,12,16,20,0.407
1432826_a_at,16,16,4,0.225
1432827_x_at,16,16,4,0.37
1432828_at,0,4,20,0.393
1432829_at,0,0,0,0.483
1432834_at,0,0,0,0.12
1432835_at,0,20,20,0.339
1432845_at,0,20,20,0.193
1432848_a_at,12,16,20,0.399
1432849_at,12,12,3,0.328
1432862_at,4,8,20,0.386
1432863_a_at,0,20,20,0.39
1433029_at,12,12,3,0.128
1433052_at,0,8,20,0.498
1433139_at,0,20,20,0.752
1433140_a_at,8,12,20,0.946
1433144_at,0,20,20,0.508
1433156_at,16,20,20,0.325
1433210_at,4,16,20,0.475
1433211_at,4,4,1,0.453
1433407_at,4,8,20,0.276
1433408_a_at,8,8,2,0.069
1433428_x_at,0,0,0,0.516
1433429_at,4,4,1,0.558
1433430_s_at,0,20,20,0.365
1433431_at,8,12,20,0.08
1433432_x_at,0,20,20,0.676
1433433_at,8,12,20,0.295
1433436_s_at,20,20,5,0.424
1433437_at,12,12,3,0.072
1433438_x_at,16,16,4,0.342
1433439_at,0,0,0,0.662
1433440_x_at,0,20,20,0.717
1433442_at,16,16,4,0.469
1433443_a_at,0,0,0,0.109
1433444_at,0,0,0,0.11
1433445_x_at,0,0,0,0.075
1433446_at,0,0,0,0.035
1433447_x_at,8,8,2,0.203
1433448_at,16,16,4,0.437
1433450_at,8,20,20,0.41
1433451_at,20,20,5,0.168
1433457_s_at,8,8,2,0.031
1433459_x_at,8,12,20,0.064
1433460_at,12,12,3,0.534
1433461_at,12,16,20,0.594
1433462_a_at,20,20,5,0.31
1433463_at,4,4,1,0.411
1433467_at,4,12,20,0.455
1433470_a_at,4,8,20,0.151
1433471_at,16,16,4,0.392
1433472_x_at,16,20,20,0.504
1433473_x_at,20,20,5,0.363
1433474_at,0,20,20,0.374
1433475_a_at,4,4,1,0.122
1433476_at,0,20,20,0.404
1433477_at,0,4,20,0.143
1433478_at,8,8,2,0.095
1433479_at,8,12,20,0.883
1433480_at,12,16,20,0.337
1433482_a_at,4,8,20,0.242
1433483_s_at,0,20,20,0.528
1433485_x_at,20,20,5,0.21
1433486_at,4,8,20,0.421
1433487_at,20,20,5,0.54
1433488_x_at,12,12,3,0.174
1433489_s_at,4,4,1,0.013
1433490_s_at,12,12,3,0.522
1433491_at,16,16,4,0.312
1433492_at,12,20,20,0.625
1433493_at,12,16,20,0.162
1433494_at,4,8,20,0.649
1433495_at,16,16,4,0.395
1433496_at,12,16,20,0.505
1433497_at,4,8,20,0.389
1433502_s_at,8,12,20,0.591
1433504_at,12,12,3,0.788
1433507_a_at,4,4,1,0.214
1433508_at,0,0,0,0.309
1433509_s_at,12,16,20,0.026
1433510_x_at,16,16,4,0.028
1433511_at,0,20,20,0.552
1433512_at,0,20,20,0.783
1433513_x_at,12,16,20,0.692
1433514_at,16,16,4,0.095
1433515_s_at,16,20,20,0.188
1433516_a_at,0,8,20,0.673
1433517_at,0,12,20,0.43
1433518_at,20,20,5,0.084
1433519_at,12,16,20,0.368
1433520_at,4,8,20,0.394
1433521_at,0,4,20,0.152
1433527_at,4,4,1,0.377
1433530_at,8,12,20,0.22
1433531_at,16,16,4,0.134
1433532_a_at,12,16,20,0.358
1433533_x_at,8,8,2,0.287
1433534_a_at,16,16,4,0.191
1433535_x_at,12,12,3,0.024
1433538_at,12,12,3,0.21
1433540_x_at,16,16,4,0.588
1433541_a_at,8,12,20,0.591
1433543_at,8,8,2,0.033
1433545_s_at,12,12,3,0.418
1433546_at,12,12,3,0.149
1433548_at,4,8,20,0.582
1433549_x_at,20,20,5,0.353
1433550_at,20,20,5,0.166
1433552_a_at,12,16,20,0.2
1433554_at,4,4,1,0.07
1433558_at,0,0,0,0.448
1433562_s_at,16,20,20,0.32
1433563_s_at,8,12,20,0.219
1433565_at,4,4,1,0.053
1433568_at,16,20,20,0.138
1433569_x_at,0,20,20,0.572
1433570_s_at,4,4,1,0.22
1433572_a_at,12,16,20,0.123
1433573_x_at,8,12,20,0.158
1433574_at,12,20,20,0.905
1433575_at,16,16,4,0.065
1433576_at,12,12,3,0.099
1433579_at,0,20,20,0.572
1433580_at,8,16,20,0.453
1433581_at,12,12,3,0.078
1433582_at,12,12,3,0.069
1433584_at,20,20,5,0.41
1433585_at,8,12,20,0.579
1433588_at,0,20,20,0.473
1433589_at,4,4,1,0.493
1433591_at,12,16,20,0.634
1433593_at,4,4,1,0.084
1433594_at,0,0,0,0.299
1433595_at,8,8,2,0.6
1433597_at,8,12,20,0.558
1433598_at,0,4,20,0.036
1433603_at,16,16,4,0.502
1433604_x_at,12,12,3,0.007
1433605_at,16,20,20,0.594
1433606_at,0,4,20,0.399
1433609_s_at,8,12,20,0.465
1433611_s_at,12,12,3,0.135
1433612_at,16,16,4,0.097
1433613_at,8,12,20,0.468
1433616_a_at,0,20,20,0.367
1433618_at,16,20,20,0.704
1433627_at,8,8,2,0.05
1433628_at,8,8,2,0.275
1433629_s_at,12,16,20,0.433
1433631_at,8,8,2,0.063
1433636_at,12,12,3,0.306
1433639_at,12,12,3,0.138
1433640_at,0,20,20,0.409
1433645_at,0,0,0,0.079
1433654_at,4,4,1,0.267
1433655_at,0,0,0,0.247
1433656_a_at,8,8,2,0.178
1433658_x_at,4,4,1,0.345
1433659_at,16,16,4,0.14
1433660_at,16,20,20,0.751
1433661_at,4,12,20,0.942
1433662_s_at,8,8,2,0.126
1433663_s_at,12,12,3,0.486
1433665_at,4,8,20,0.589
1433666_s_at,4,4,1,0.051
1433668_at,20,20,5,0.182
1433669_at,8,8,2,0.404
1433670_at,16,16,4,0.362
1433671_at,12,16,20,0.45
1433674_a_at,8,8,2,0.288
1433675_at,4,8,20,0.064
1433676_at,8,12,20,0.422
1433678_at,12,16,20,0.109
1433680_x_at,0,20,20,0.26
1433683_at,0,20,20,0.548
1433684_at,4,4,1,0.718
1433685_a_at,4,8,20,0.118
1433688_x_at,16,20,20,0.74
1433689_s_at,8,8,2,0.185
1433690_at,0,12,20,0.578
1433691_at,20,20,5,0.196
1433693_x_at,8,12,20,0.063
1433698_a_at,8,8,2,0.041
1433702_at,8,12,20,0.518
1433704_s_at,8,8,2,0.166
1433705_at,0,20,20,0.55
1433706_a_at,8,8,2,0.402
1433708_at,16,16,4,0.059
1433709_at,16,16,4,0.283
1433711_s_at,4,4,1,0.198
1433717_at,0,20,20,0.773
1433718_a_at,0,4,20,0.703
1433720_s_at,0,0,0,0.601
1433721_x_at,0,4,20,0.089
1433723_s_at,12,16,20,0.455
1433724_at,8,8,2,0.15
1433725_at,0,0,0,0.24
1433729_x_at,0,0,0,0.709
1433733_a_at,16,20,20,0.018
1433736_at,0,16,20,0.358
1433737_at,12,16,20,0.464
1433741_at,16,16,4,0.345
1433745_at,4,8,20,0.179
1433750_at,16,16,4,0.757
1433753_x_at,4,8,20,0.241
1433756_at,8,12,20,0.623
1433757_a_at,0,4,20,0.444
1433758_at,0,4,20,0.422
1433760_a_at,0,4,20,0.585
1433765_at,4,20,20,0.433
1433773_at,8,16,20,0.61
1433774_x_at,4,8,20,0.933
1433775_at,8,8,2,0.318
1433780_at,8,8,2,0.546
1433783_at,16,16,4,0.738
1433784_at,8,8,2,0.135
1433785_at,4,8,20,0.237
1433786_x_at,4,8,20,0.211
1433797_at,12,16,20,0.406
1433798_a_at,0,8,20,0.495
1433799_at,8,8,2,0.028
1433800_a_at,16,16,4,0.34
1433803_at,12,16,20,0.028
1433804_at,12,20,20,0.34
1433805_at,8,12,20,0.248
1433806_x_at,16,16,4,0.085
1433808_at,12,12,3,0.238
1433809_at,16,16,4,0.622
1433810_x_at,12,12,3,0.176
1433816_at,12,12,3,0.146
1433822_x_at,12,12,3,0.391
1433824_x_at,8,12,20,0.55
1433829_a_at,16,16,4,0.167
1433830_at,0,20,20,0.271
1433832_at,4,4,1,0.077
1433834_at,4,4,1,0.065
1433835_at,0,4,20,0.047
1433842_at,0,20,20,0.351
1433843_at,4,4,1,0.766
1433844_a_at,0,0,0,0.431
1433845_x_at,12,12,3,0.715
1433850_at,12,12,3,0.349
1433851_at,0,20,20,0.891
1433855_at,0,4,20,0.697
1433859_at,8,12,20,0.155
1433860_at,8,8,2,0.389
1433863_at,8,8,2,0.167
1433866_x_at,0,20,20,0.74
1433867_at,0,8,20,0.334
1433869_at,8,8,2,0.371
1433871_at,12,12,3,0.078
1433878_at,4,4,1,0.033
1433880_at,20,20,5,0.182
1433881_at,12,12,3,0.175
1433883_at,0,20,20,0.453
1433886_at,8,8,2,0.404
1433887_at,16,16,4,0.044
1433888_at,0,20,20,0.357
1433890_a_at,12,12,3,0.223
1433892_at,16,20,20,0.09
1433893_s_at,0,0,0,0.399
1433899_x_at,0,0,0,0.155
1433901_at,20,20,5,0.052
1433903_at,20,20,5,0.29
1433904_at,12,20,20,0.608
1433906_at,20,20,5,0.695
1433908_a_at,4,8,20,0.092
1433909_at,12,16,20,0.624
1433910_at,8,8,2,0.794
1433912_at,8,8,2,0.14
1433913_at,8,12,20,0.326
1433916_at,8,12,20,0.407
1433918_at,12,16,20,0.543
1433919_at,4,4,1,0.12
1433923_at,20,20,5,0.065
1433924_at,16,16,4,0.802
1433928_a_at,16,16,4,0.023
1433935_at,0,4,20,0.419
1433936_at,16,16,4,0.005
1433940_at,16,20,20,0.833
1433941_at,20,20,5,0.38
1433942_at,4,4,1,0.153
1433946_at,4,4,1,0.002
1433948_at,0,20,20,0.629
1433949_x_at,12,12,3,0.248
1433951_at,16,20,20,0.067
1433952_at,0,8,20,0.424
1433953_at,4,4,1,0.057
1433954_at,8,8,2,0.051
1433956_at,4,4,1,0.58
1433958_at,0,0,0,0.477
1433961_at,0,0,0,0.554
1433963_a_at,0,4,20,0.44
1433964_s_at,16,20,20,0.358
1433966_x_at,8,20,20,0.461
1433984_a_at,16,16,4,0.274
1433991_x_at,0,4,20,0.184
1433995_s_at,8,8,2,0.015
1433999_at,4,4,1,0.416
1434000_at,20,20,5,0.648
1434003_a_at,8,8,2,0.237
1434004_at,8,12,20,0.496
1434005_at,4,4,1,0.278
1434009_at,16,16,4,0.015
1434010_at,0,20,20,0.19
1434011_a_at,16,16,4,0.453
1434012_at,8,12,20,0.317
1434016_at,4,4,1,0.066
1434017_at,4,8,20,0.042
1434019_at,12,16,20,0.243
1434020_at,8,8,2,0.283
1434025_at,0,20,20,0.394
1434027_at,16,20,20,0.752
1434032_at,12,12,3,0.067
1434033_at,4,8,20,0.445
1434034_at,4,4,1,0.471
1434035_at,12,12,3,0.025
1434036_at,12,12,3,0.018
1434037_s_at,8,8,2,0.181
1434038_at,0,4,20,0.611
1434043_a_at,20,20,5,0.13
1434044_at,20,20,5,0.1
1434045_at,8,8,2,0.554
1434047_x_at,16,16,4,0.685
1434048_at,12,16,20,0.277
1434053_x_at,16,16,4,0.054
1434054_at,12,12,3,0.491
1434056_a_at,16,20,20,0.286
1434057_at,4,4,1,0.711
1434059_at,12,12,3,0.272
1434060_at,4,8,20,0.103
1434062_at,4,4,1,0.087
1434066_at,16,16,4,0.744
1434071_a_at,16,16,4,0.757
1434074_x_at,8,8,2,0.782
1434078_at,12,12,3,0.406
1434079_s_at,12,12,3,0.192
1434080_at,8,8,2,0.214
1434087_at,0,20,20,0.447
1434089_at,12,12,3,0.1
1434092_at,0,20,20,0.446
1434099_at,0,8,20,0.252
1434100_x_at,12,12,3,0.63
1434103_at,12,16,20,0.06
1434104_at,16,16,4,0.469
1434108_at,0,12.4,20,0.422
1434109_at,0,4,20,0.123
1434113_a_at,8,12,20,0.056
1434114_at,16,16,4,0.197
1434116_at,20,20,5,0.455
1434117_at,4,4,1,0.071
1434118_at,12,12,3,0.158
1434119_at,0,20,20,0.631
1434120_a_at,12,16,20,0.438
1434121_at,0,12,20,0.644
1434124_x_at,20,20,5,0.091
1434127_a_at,16,20,20,0.283
1434128_a_at,16,20,20,0.103
1434131_at,0,0,0,0.078
1434133_s_at,8,8,2,0.43
1434134_at,4,4,1,0.58
1434135_at,16,16,4,0.252
1434137_x_at,12,12,3,0.012
1434138_at,0,20,20,0.387
1434143_at,12,12,3,0.363
1434145_s_at,12,12,3,0.093
1434147_at,8,12,20,0.854
1434148_at,16,16,4,0.287
1434149_at,4,4,1,0.451
1434150_a_at,16,16,4,0.435
1434151_at,12,16,20,0.007
1434155_a_at,12,12,3,0.396
1434162_at,8,12,20,0.231
1434163_at,4,8,20,0.554
1434164_s_at,4,4,1,0.712
1434167_at,4,8,20,0.225
1434175_s_at,0,20,20,0.433
1434176_x_at,16,20,20,0.233
1434177_at,8,8,2,0.507
1434180_at,0,0,0,0.008
1434181_at,0,0,0,0.012
1434184_s_at,0,20,20,0.855
1434190_at,16,20,20,0.556
1434195_at,12,12,3,0.397
1434196_at,12,16,20,0.483
1434198_at,4,12,20,0.676
1434199_at,8,8,2,0.487
1434204_x_at,0,8,20,0.438
1434205_at,4,8,20,0.221
1434206_s_at,0,20,20,0.566
1434210_s_at,4,8,20,0.727
1434212_at,8,12,20,0.724
1434213_x_at,16,16,4,0.495
1434214_at,8,12,20,0.621
1434215_at,20,20,5,0.195
1434216_a_at,12,12,3,0.059
1434224_at,16,16,4,0.309
1434227_at,12,16,20,0.119
1434229_a_at,12,16,20,0.045
1434230_at,12,16,20,0.642
1434231_x_at,16,16,4,0.033
1434235_at,0,4,20,0.278
1434237_at,12,16,20,0.373
1434239_at,12,12,3,0.185
1434243_s_at,20,20,5,0.062
1434244_x_at,16,20,20,0.42
1434250_at,8,12,20,0.751
1434251_at,0,0,0,0.701
1434254_at,12,16,20,0.066
1434256_s_at,16,16,4,0.122
1434261_at,8,8,2,0.417
1434262_at,16,20,20,0.359
1434271_at,12,12,3,0.396
1434272_at,4,4,1,0.252
1434273_at,12,16,20,0.56
1434276_x_at,0,0,0,0.572
1434278_at,4,4,1,0.046
1434279_at,12,16,20,0.512
1434280_at,8,8,2,0.092
1434281_at,12,16,20,0.384
1434282_at,8,12,20,0.87
1434287_at,12,16,20,0.391
1434291_a_at,4,4,1,0.183
1434292_at,4,8,20,0.546
1434299_x_at,0,20,20,0.568
1434300_at,0,20,20,0.637
1434305_at,0,20,20,0.81
1434306_at,8,8,2,0.334
1434309_at,12,16,20,0.767
1434311_at,0,0,0,0.428
1434312_at,16,16,4,0.426
1434317_s_at,0,8,20,0.826
1434319_at,4,8,20,0.609
1434320_at,16,16,4,0.454
1434323_at,0,20,20,0.283
1434324_x_at,12,12,3,0.126
1434325_x_at,4,4,1,0.29
1434326_x_at,12,12,3,0.162
1434328_at,0,4,20,0.336
1434329_s_at,4,8,20,0.07
1434330_at,8,8,2,0.098
1434332_at,8,8,2,0.125
1434333_a_at,0,20,20,0.185
1434334_at,0,20,20,0.104
1434335_at,8,8,2,0.732
1434336_s_at,0,20,20,0.441
1434340_at,20,20,5,0.346
1434341_x_at,20,20,5,0.408
1434342_at,8,8,2,0.423
1434343_at,16,16,4,0.667
1434345_at,0,0,0,0.321
1434348_at,12,12,3,0.659
1434353_at,16,20,20,0.331
1434356_a_at,0,4,20,0.473
1434357_a_at,0,20,20,0.339
1434358_x_at,0,4,20,0.616
1434363_x_at,4,4,1,0.356
1434364_at,12,12,3,0.126
1434366_x_at,16,20,20,0.149
1434367_s_at,16,16,4,0.165
1434369_a_at,16,20,20,0.402
1434370_s_at,12,12,3,0.328
1434372_at,4,4,1,0.43
1434377_x_at,16,16,4,0.308
1434378_a_at,0,0,0,0.4
1434379_at,12,12,3,0.042
1434380_at,4,8,20,0.155
1434386_at,0,0,0,0.131
1434390_at,8,12,20,0.272
1434391_at,4,4,1,0.194
1434392_at,12,16,20,0.541
1434393_at,8,12,20,0.211
1434396_a_at,12,16,20,0.873
1434400_at,4,4,1,0.739
1434402_at,0,4,20,0.129
1434403_at,16,20,20,0.456
1434410_at,16,16,4,0.438
1434412_x_at,8,8,2,0.384
1434416_a_at,16,20,20,0.29
1434417_at,16,16,4,0.364
1434419_s_at,16,20,20,0.416
1434420_x_at,0,4,20,0.361
1434425_at,0,4,20,0.101
1434427_a_at,16,20,20,0.848
1434432_at,0,4,20,0.531
1434433_x_at,16,20,20,0.743
1434434_s_at,12,20,20,0.485
1434435_s_at,12,12,3,0.349
1434436_at,4,4,1,0.344
1434437_x_at,0,20,20,0.096
1434438_at,20,20,5,0.13
1434440_at,12,12,3,0.148
1434442_at,8,12,20,0.091
1434445_at,16,16,4,0.176
1434449_at,8,8,2,0.384
1434453_at,8,8,2,0.306
1434465_x_at,0,4,20,0.348
1434466_at,20,20,5,0.041
1434467_at,0,20,20,0.697
1434468_at,8,12,20,0.145
1434469_at,0,20,20,0.467
1434471_at,8,16,20,0.71
1434472_at,12,12,3,0.216
1434479_at,16,20,20,0.543
1434481_at,0,20,20,0.313
1434483_at,16,16,4,0.81
1434484_at,4,4,1,0.732
1434485_a_at,8,8,2,0.084
1434486_x_at,8,8,2,0.125
1434487_at,16,20,20,0.504
1434489_at,0,0,0,0.088
1434491_a_at,16,16,4,0.144
1434496_at,12,12,3,0.343
1434499_a_at,8,12,20,0.933
1434500_at,20,20,5,0.2
1434502_x_at,16,16,4,0.14
1434503_s_at,12,12,3,0.759
1434507_at,8,8,2,0.559
1434510_at,8,8,2,0.021
1434511_at,0,4,20,0.715
1434512_x_at,0,0,0,0.055
1434513_at,12,12,3,0.301
1434514_at,8,12,20,0.551
1434515_at,12,16,20,0.551
1434516_at,8,12,20,0.735
1434517_at,4,4,1,0.354
1434518_at,4,4,1,0.019
1434523_x_at,8,8,2,0.258
1434528_at,8,12,20,0.619
1434529_x_at,0,4,20,0.582
1434533_x_at,16,20,20,0.282
1434537_at,12,12,3,0.618
1434538_x_at,0,0,0,0.514
1434540_a_at,4,4,1,0.201
1434541_x_at,0,0,0,0.43
1434542_at,12,12,3,0.345
1434543_a_at,16,20,20,0.381
1434544_at,4,8,20,0.137
1434545_x_at,8,8,2,0.186
1434546_at,16,20,20,0.135
1434547_at,4,4,1,0.051
1434549_at,20,20,5,0.039
1434551_at,20,20,5,0.546
1434552_at,16,20,20,0.066
1434553_at,0,4,20,0.34
1434554_at,16,16,4,0.144
1434555_at,0,20,20,0.194
1434557_at,0,4,20,0.805
1434560_at,0,0,0,0.565
1434561_at,4,8,20,0.423
1434563_at,4,4,1,0.424
1434569_at,12,16,20,0.563
1434575_at,20,20,5,0.869
1434578_x_at,20,20,5,0.273
1434579_x_at,16,16,4,0.32
1434585_at,8,12,20,0.644
1434586_a_at,12,12,3,0.736
1434587_x_at,12,16,20,0.549
1434588_x_at,8,12,20,0.421
1434589_x_at,16,16,4,0.669
1434596_at,16,20,20,0.549
1434597_at,8,8,2,0.132
1434598_at,12,12,3,0.103
1434599_a_at,20,20,5,0.461
1434600_at,20,20,5,0.485
1434604_at,16,20,20,0.676
1434605_at,8,20,20,0.531
1434606_at,0,0,0,0.105
1434607_at,0,0,0,0.126
1434608_at,8,8,2,0.197
1434609_at,8,8,2,0.078
1434610_at,12,12,3,0.489
1434611_at,4,4,1,0.103
1434612_s_at,12,12,3,0.519
1434614_at,0,4,20,0.282
1434615_x_at,4,8,20,0.432
1434616_at,12,16,20,0.504
1434617_x_at,4,20,20,0.492
1434618_at,12,16,20,0.117
1434620_s_at,4,4,1,0.6
1434623_at,4,4,1,0.059
1434624_x_at,16,20,20,0.43
1434625_at,0,0,0,0.541
1434627_at,16,20,20,0.411
1434628_a_at,20,20,5,0.238
1434633_at,0,0,0,0.638
1434637_x_at,8,12,20,0.189
1434641_x_at,4,16,20,0.686
1434642_at,8,12,20,0.287
1434643_at,4,8,20,0.214
1434644_at,0,4,20,0.574
1434646_s_at,4,4,1,0.315
1434648_a_at,12,12,3,0.229
1434649_at,12,16,20,0.505
1434651_a_at,20,20,5,0.328
1434653_at,8,12,20,0.694
1434658_at,0,20,20,0.647
1434659_at,4,4,1,0.307
1434661_at,0,20,20,0.582
1434674_at,16,16,4,0.51
1434676_at,8,12,20,0.351
1434679_at,12,16,20,0.427
1434681_at,12,12,3,0.03
1434688_x_at,12,12,3,0.198
1434690_at,8,8,2,0.143
1434691_at,20,20,5,0.682
1434692_at,0,0,0,0.368
1434694_at,4,12,20,0.697
1434695_at,0,0,0,0.387
1434697_at,8,12,20,0.187
1434698_at,8,12,20,0.695
1434702_at,0,20,20,0.43
1434703_at,8,16,20,0.618
1434704_at,20,20,5,0.74
1434705_at,0,0,0,0.599
1434709_at,0,12,20,0.431
1434714_at,12,12,3,0.518
1434719_at,16,16,4,0.624
1434731_x_at,8,8,2,0.341
1434732_x_at,12,12,3,0.505
1434735_at,12,16,20,0.756
1434736_at,12,12,3,0.126
1434739_at,8,12,20,0.376
1434743_x_at,12,12,3,0.492
1434744_at,12,12,3,0.331
1434745_at,16,16,4,0.366
1434747_at,8,12,20,0.83
1434748_at,0,4,20,0.264
1434751_at,0,20,20,0.319
1434752_at,16,16,4,0.271
1434755_at,0,20,20,0.582
1434757_at,12,20,20,0.751
1434767_at,16,16,4,0.244
1434768_at,16,20,20,0.467
1434772_at,16,16,4,0.038
1434773_a_at,16,16,4,0.254
1434775_at,0,4,20,0.402
1434776_at,0,20,20,0.5
1434777_at,4,8,20,0.441
1434783_at,8,8,2,0.398
1434784_s_at,8,8,2,0.404
1434785_at,0,20,20,0.286
1434787_at,16,16,4,0.533
1434790_a_at,0,0,0,0.352
1434791_at,12,12,3,0.529
1434793_at,20,20,5,0.326
1434796_at,0,12,20,0.89
1434799_x_at,12,12,3,0.078
1434801_x_at,8,8,2,0.351
1434803_a_at,8,12,20,0.133
1434805_at,16,16,4,0.343
1434813_x_at,20,20,5,0.467
1434814_x_at,16,16,4,0.227
1434820_s_at,8,8,2,0.393
1434821_at,4,12,20,0.766
1434823_x_at,0,20,20,0.473
1434824_at,12,12,3,0.065
1434827_at,0,4,20,0.186
1434831_a_at,12,12,3,0.118
1434832_at,12,12,3,0.235
1434836_at,12,16,20,0.154
1434839_s_at,0,4,20,0.109
1434840_at,0,4,20,0.552
1434842_s_at,4,4,1,0.317
1434844_at,8,8,2,0.192
1434846_at,0,20,20,0.496
1434850_at,8,12,20,0.517
1434851_s_at,0,4,20,0.854
1434852_at,12,20,20,0.584
1434853_x_at,4,4,1,0.429
1434854_a_at,16,16,4,0.018
1434856_at,4,4,1,0.234
1434859_at,16,16,4,0.539
1434865_a_at,8,8,2,0.621
1434866_x_at,8,8,2,0.004
1434868_at,0,20,20,0.399
1434871_at,0,20,20,0.244
1434872_x_at,16,16,4,0.356
1434875_a_at,16,16,4,0.599
1434877_at,0,20,20,0.624
1434879_at,20,20,5,0.344
1434881_s_at,12,12,3,0.613
1434882_at,16,20,20,0.306
1434883_at,8,12,20,0.086
1434884_at,16,20,20,0.809
1434886_at,16,16,4,0.32
1434888_a_at,12,12,3,0.312
1434889_at,8,12,20,0.499
1434892_x_at,12,12,3,0.353
1434893_at,4,12,20,0.29
1434896_at,12,20,20,0.785
1434897_a_at,4,8,20,0.34
1434898_at,4,12,20,0.529
1434899_s_at,4,4,1,0.111
1434900_at,12,16,20,0.442
1434901_at,8,8,2,0.287
1434904_at,12,20,20,0.875
1434906_at,4,16,20,0.46
1434914_at,0,0,0,0.271
1434920_a_at,4,4,1,0.439
1434922_at,0,4,20,0.729
1434923_at,4,4,1,0.173
1434924_at,20,20,5,0.413
1434927_at,0,4,20,0.429
1434930_at,12,12,3,0.469
1434931_at,16,20,20,0.691
1434932_at,0,20,20,0.441
1434935_at,12,12,3,0.188
1434937_at,12,16,20,0.453
1434938_at,8,8,2,0.692
1434940_x_at,8,12,20,0.06
1434941_s_at,0,0,0,0.131
1434942_at,4,8,20,0.16
1434943_at,8,8,2,0.141
1434944_at,16,16,4,0.302
1434946_at,0,20,20,0.533
1434953_at,0,20,20,0.086
1434954_at,8,12,20,0.152
1434958_at,16,16,4,0.064
1434959_at,16,20,20,0.667
1434962_x_at,0,20,20,0.268
1434964_at,12,12,3,0.463
1434968_a_at,4,4,1,0.314
1434970_a_at,16,16,4,0.289
1434971_x_at,16,16,4,0.596
